shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
590028,35.354054,-80.780723,120017
590028,35.354180,-80.780767,120018
590028,35.354361,-80.780821,120019
590028,35.354702,-80.780919,120020
590028,35.355363,-80.781132,120021
590028,35.355482,-80.781171,120022
590028,35.355791,-80.781270,120023
590028,35.356227,-80.781406,120024
590028,35.356427,-80.781468,120025
590028,35.356520,-80.781496,120026
590028,35.356700,-80.781550,120027
590028,35.356700,-80.781550,130001
590028,35.357167,-80.781690,130002
590028,35.357614,-80.781824,130003
590028,35.357996,-80.781937,130004
590028,35.358550,-80.782107,130005
590028,35.358588,-80.782119,130006
590028,35.358708,-80.782153,130007
590028,35.359091,-80.782263,130008
590028,35.359118,-80.782271,130009
590028,35.359262,-80.782312,130010
590028,35.359545,-80.782397,130011
590028,35.359766,-80.782460,130012
590028,35.359766,-80.782460,140001
590028,35.359858,-80.782486,140002
590028,35.359946,-80.782510,140003
590028,35.360232,-80.782590,140004
590028,35.360570,-80.782685,140005
590028,35.360933,-80.782788,140006
590028,35.361100,-80.782836,140007
590028,35.361214,-80.782869,140008
590028,35.361404,-80.782924,140009
590028,35.361546,-80.782968,140010
590028,35.361663,-80.783008,140011
590028,35.361756,-80.783041,140012
590028,35.361806,-80.783061,140013
590028,35.361851,-80.783081,140014
590028,35.361895,-80.783102,140015
590028,35.361938,-80.783127,140016
590028,35.361977,-80.783153,140017
590028,35.362020,-80.783183,140018
590028,35.362075,-80.783223,140019
590028,35.362112,-80.783255,140020
590028,35.362161,-80.783292,140021
590028,35.362213,-80.783341,140022
590028,35.362260,-80.783387,140023
590028,35.362298,-80.783431,140024
590028,35.362343,-80.783480,140025
590028,35.362370,-80.783511,140026
590028,35.362397,-80.783546,140027
590028,35.362430,-80.783595,140028
590028,35.362468,-80.783640,140029
590028,35.362493,-80.783681,140030
590028,35.362517,-80.783719,140031
590028,35.362552,-80.783784,140032
590028,35.362596,-80.783871,140033
590028,35.362625,-80.783939,140034
590028,35.362655,-80.784008,140035
590028,35.362685,-80.784087,140036
590028,35.362717,-80.784169,140037
590028,35.362746,-80.784255,140038
590028,35.362787,-80.784375,140039
590028,35.362802,-80.784421,140040
590028,35.362802,-80.784421,150001
590028,35.362821,-80.784481,150002
590028,35.362869,-80.784639,150003
590028,35.362933,-80.784814,150004
590028,35.363006,-80.784989,150005
590028,35.363076,-80.785151,150006
590028,35.363141,-80.785271,150007
590028,35.363215,-80.785382,150008
590028,35.363300,-80.785493,150009
590028,35.363409,-80.785653,150010
590028,35.363642,-80.785901,150011
590028,35.363713,-80.785978,150012
590028,35.363947,-80.786228,150013
590028,35.364028,-80.786318,150014
590028,35.364028,-80.786318,160001
590028,35.364223,-80.786532,160002
590028,35.364406,-80.786731,160003
590028,35.364509,-80.786843,160004
590028,35.365319,-80.787629,160005
590028,35.366449,-80.788594,160006
590028,35.366911,-80.788989,160007
590028,35.367036,-80.789097,160008
590028,35.367112,-80.789157,160009
590028,35.367112,-80.789157,170001
590028,35.367136,-80.789176,170002
590028,35.367239,-80.789247,170003
590028,35.367345,-80.789312,170004
590028,35.367455,-80.789369,170005
590028,35.367566,-80.789418,170006
590028,35.367680,-80.789459,170007
590028,35.367796,-80.789492,170008
590028,35.367913,-80.789518,170009
590028,35.368031,-80.789535,170010
590028,35.368257,-80.789556,170011
590028,35.368257,-80.789528,170012
590028,35.368262,-80.789500,170013
590028,35.368270,-80.789473,170014
590028,35.368282,-80.789449,170015
590028,35.368297,-80.789428,170016
590028,35.368314,-80.789410,170017
590028,35.368333,-80.789396,170018
590028,35.368354,-80.789387,170019
590028,35.368375,-80.789381,170020
590028,35.368398,-80.789380,170021
590028,35.368420,-80.789383,170022
590028,35.368441,-80.789391,170023
590028,35.368461,-80.789403,170024
590028,35.368480,-80.789419,170025
590028,35.368495,-80.789438,170026
590028,35.368508,-80.789460,170027
590028,35.368518,-80.789485,170028
590028,35.368525,-80.789511,170029
590028,35.368528,-80.789537,170030
590028,35.368591,-80.789516,170031
590028,35.368657,-80.789502,170032
590028,35.368723,-80.789496,170033
590028,35.368960,-80.789485,170034
590028,35.369216,-80.789473,170035
590028,35.369459,-80.789460,170036
590028,35.369516,-80.789455,170037
590028,35.369573,-80.789442,170038
590028,35.369628,-80.789422,170039
590028,35.369629,-80.789394,170040
590028,35.369633,-80.789367,170041
590028,35.369642,-80.789341,170042
590028,35.369654,-80.789317,170043
590028,35.369669,-80.789297,170044
590028,35.369686,-80.789279,170045
590028,35.369706,-80.789265,170046
590028,35.369727,-80.789256,170047
590028,35.369750,-80.789251,170048
590028,35.369773,-80.789251,170049
590028,35.369795,-80.789256,170050
590028,35.369816,-80.789265,170051
590028,35.369835,-80.789277,170052
590028,35.369851,-80.789293,170053
590028,35.369865,-80.789311,170054
590028,35.369877,-80.789332,170055
590028,35.369886,-80.789355,170056
590028,35.369892,-80.789380,170057
590028,35.369894,-80.789405,170058
590028,35.369894,-80.789433,170059
590028,35.369889,-80.789460,170060
590028,35.369881,-80.789486,170061
590028,35.369844,-80.789664,170062
590028,35.369824,-80.789774,170063
590028,35.369808,-80.789885,170064
590028,35.369798,-80.789997,170065
590028,35.369785,-80.790203,170066
590028,35.369766,-80.790408,170067
590028,35.369742,-80.790611,170068
590028,35.369711,-80.790814,170069
590028,35.369426,-80.792496,170070
590028,35.369371,-80.792879,170071
590028,35.369321,-80.793263,170072
590028,35.369276,-80.793647,170073
590028,35.369237,-80.794033,170074
590028,35.369203,-80.794419,170075
590028,35.369171,-80.794898,170076
590028,35.369133,-80.795377,170077
590028,35.369089,-80.795855,170078
590028,35.369040,-80.796332,170079
590028,35.368984,-80.796808,170080
590028,35.368923,-80.797283,170081
590028,35.367656,-80.806188,170082
590028,35.367071,-80.810224,170083
590028,35.366991,-80.810797,170084
590028,35.366918,-80.811372,170085
590028,35.366852,-80.811949,170086
590028,35.366792,-80.812526,170087
590028,35.366739,-80.813104,170088
590028,35.366693,-80.813683,170089
590028,35.366653,-80.814263,170090
590028,35.366619,-80.814843,170091
590028,35.366562,-80.815868,170092
590028,35.366625,-80.817657,170093
590028,35.366626,-80.818026,170094
590028,35.366621,-80.818395,170095
590028,35.366610,-80.818764,170096
590028,35.366592,-80.819132,170097
590028,35.366512,-80.820558,170098
590028,35.366533,-80.821815,170099
590028,35.366538,-80.821975,170100
590028,35.366549,-80.822135,170101
590028,35.366567,-80.822294,170102
590028,35.366592,-80.822452,170103
590028,35.366624,-80.822607,170104
590028,35.366661,-80.822761,170105
590028,35.366706,-80.822912,170106
590028,35.366756,-80.823060,170107
590028,35.366813,-80.823205,170108
590028,35.366876,-80.823346,170109
590028,35.366945,-80.823483,170110
590028,35.367019,-80.823615,170111
590028,35.367499,-80.824394,170112
590028,35.367568,-80.824523,170113
590028,35.367631,-80.824657,170114
590028,35.367688,-80.824795,170115
590028,35.367738,-80.824937,170116
590028,35.367782,-80.825082,170117
590028,35.367819,-80.825229,170118
590028,35.367849,-80.825379,170119
590028,35.367872,-80.825531,170120
590028,35.367888,-80.825684,170121
590028,35.367897,-80.825838,170122
590028,35.367899,-80.825992,170123
590028,35.367894,-80.826146,170124
590028,35.367882,-80.826300,170125
590028,35.367863,-80.826453,170126
590028,35.367837,-80.826604,170127
590028,35.367804,-80.826753,170128
590028,35.367764,-80.826899,170129
590028,35.367718,-80.827043,170130
590028,35.367665,-80.827183,170131
590028,35.367605,-80.827319,170132
590028,35.367540,-80.827451,170133
590028,35.367468,-80.827578,170134
590028,35.366866,-80.828553,170135
590028,35.367227,-80.828879,170136
590028,35.367539,-80.829159,170137
590028,35.367881,-80.829460,170138
590028,35.367922,-80.829494,170139
590028,35.368326,-80.829843,170140
590028,35.368679,-80.830145,170141
590028,35.368859,-80.830300,170142
590028,35.368908,-80.830298,170143
590028,35.370198,-80.831434,170144
590028,35.370304,-80.831524,170145
590028,35.370459,-80.831648,170146
590028,35.370617,-80.831765,170147
590028,35.370778,-80.831876,170148
590028,35.370942,-80.831981,170149
590028,35.371108,-80.832079,170150
590028,35.371277,-80.832171,170151
590028,35.371448,-80.832257,170152
590028,35.371563,-80.832309,170153
590028,35.371563,-80.832309,180001
590028,35.371622,-80.832335,180002
590028,35.372151,-80.832551,180003
590028,35.372476,-80.831666,180004
590028,35.372526,-80.831545,180005
590028,35.372550,-80.831482,180006
590028,35.372569,-80.831418,180007
590028,35.372549,-80.831407,180008
590028,35.372531,-80.831392,180009
590028,35.372516,-80.831374,180010
590028,35.372503,-80.831353,180011
590028,35.372492,-80.831330,180012
590028,35.372485,-80.831305,180013
590028,35.372481,-80.831279,180014
590028,35.372481,-80.831253,180015
590028,35.372484,-80.831227,180016
590028,35.372490,-80.831202,180017
590028,35.372501,-80.831177,180018
590028,35.372515,-80.831154,180019
590028,35.372532,-80.831135,180020
590028,35.372551,-80.831119,180021
590028,35.372573,-80.831108,180022
590028,35.372595,-80.831101,180023
590028,35.372619,-80.831099,180024
590028,35.372642,-80.831102,180025
590028,35.372664,-80.831109,180026
590028,35.372677,-80.831054,180027
590028,35.372694,-80.831000,180028
590028,35.372717,-80.830949,180029
590028,35.372753,-80.830861,180030
590028,35.372785,-80.830770,180031
590028,35.372812,-80.830677,180032
590028,35.372835,-80.830583,180033
590028,35.372853,-80.830486,180034
590028,35.373015,-80.829345,180035
590028,35.372982,-80.829337,180036
590028,35.372936,-80.829326,180037
590028,35.372890,-80.829312,180038
590028,35.372820,-80.829288,180039
590028,35.372733,-80.829254,180040
590028,35.372648,-80.829213,180041
590028,35.372566,-80.829164,180042
590028,35.372486,-80.829108,180043
590028,35.372411,-80.829045,180044
590028,35.372339,-80.828976,180045
590028,35.372271,-80.828901,180046
590028,35.372207,-80.828821,180047
590028,35.372149,-80.828735,180048
590028,35.372096,-80.828644,180049
590028,35.372048,-80.828549,180050
590028,35.372005,-80.828449,180051
590028,35.371969,-80.828347,180052
590028,35.371967,-80.828342,180053
590029,35.371967,-80.828342,10001
590029,35.371938,-80.828241,10002
590029,35.371914,-80.828134,10003
590029,35.371896,-80.828024,10004
590029,35.371807,-80.827393,10005
590029,35.371793,-80.827321,10006
590029,35.371776,-80.827251,10007
590029,35.371754,-80.827182,10008
590029,35.371724,-80.827119,10009
590029,35.371689,-80.827059,10010
590029,35.371648,-80.827005,10011
590029,35.371604,-80.826957,10012
590029,35.371555,-80.826914,10013
590029,35.371502,-80.826878,10014
590029,35.371075,-80.826630,10015
590029,35.370982,-80.826578,10016
590029,35.370888,-80.826529,10017
590029,35.370802,-80.826483,10018
590029,35.370719,-80.826431,10019
590029,35.370638,-80.826373,10020
590029,35.370279,-80.826099,10021
590029,35.370237,-80.826166,10022
590029,35.370190,-80.826229,10023
590029,35.370139,-80.826286,10024
590029,35.370084,-80.826337,10025
590029,35.370026,-80.826383,10026
590029,35.369922,-80.826451,10027
590029,35.369816,-80.826512,10028
590029,35.369587,-80.826633,10029
590029,35.369207,-80.826836,10030
590029,35.369311,-80.827068,10031
590029,35.369409,-80.827304,10032
590029,35.369501,-80.827544,10033
590029,35.369588,-80.827788,10034
590029,35.369669,-80.828034,10035
590029,35.369743,-80.828283,10036
590029,35.369812,-80.828534,10037
590029,35.369874,-80.828788,10038
590029,35.369931,-80.829044,10039
590029,35.369981,-80.829302,10040
590029,35.370024,-80.829562,10041
590029,35.370061,-80.829821,10042
590029,35.370091,-80.830082,10043
590029,35.370114,-80.830343,10044
590029,35.370198,-80.831434,10045
590029,35.368908,-80.830298,10046
590029,35.368859,-80.830300,10047
590029,35.368679,-80.830145,10048
590029,35.368326,-80.829843,10049
590029,35.367922,-80.829494,10050
590029,35.367881,-80.829460,10051
590029,35.367539,-80.829159,10052
590029,35.367227,-80.828879,10053
590029,35.366866,-80.828553,10054
590029,35.365915,-80.827661,10055
590029,35.365708,-80.827481,10056
590029,35.365477,-80.827279,10057
590029,35.365242,-80.827072,10058
590029,35.365044,-80.826898,10059
590029,35.363719,-80.825727,10060
590029,35.364178,-80.824596,10061
590029,35.364290,-80.824359,10062
590029,35.364407,-80.824125,10063
590029,35.364530,-80.823896,10064
590029,35.364658,-80.823671,10065
590029,35.364791,-80.823451,10066
590029,35.364929,-80.823235,10067
590029,35.365072,-80.823025,10068
590029,35.365178,-80.822865,10069
590029,35.365277,-80.822701,10070
590029,35.365371,-80.822532,10071
590029,35.365459,-80.822357,10072
590029,35.365541,-80.822179,10073
590029,35.365616,-80.821996,10074
590029,35.365685,-80.821810,10075
590029,35.365748,-80.821620,10076
590029,35.365804,-80.821428,10077
590029,35.365853,-80.821232,10078
590029,35.365896,-80.821034,10079
590029,35.365932,-80.820835,10080
590029,35.365961,-80.820633,10081
590029,35.366117,-80.819367,10082
590029,35.366302,-80.815983,10083
590029,35.366348,-80.815013,10084
590029,35.366379,-80.814464,10085
590029,35.366416,-80.813915,10086
590029,35.366458,-80.813367,10087
590029,35.366507,-80.812819,10088
590029,35.366561,-80.812272,10089
590029,35.366620,-80.811726,10090
590029,35.366686,-80.811181,10091
590029,35.366758,-80.810637,10092
590029,35.367427,-80.805923,10093
590029,35.368702,-80.797106,10094
590029,35.368763,-80.796605,10095
590029,35.368817,-80.796101,10096
590029,35.368865,-80.795598,10097
590029,35.368907,-80.795093,10098
590029,35.368914,-80.794835,10099
590029,35.368916,-80.794578,10100
590029,35.368911,-80.794320,10101
590029,35.368899,-80.794063,10102
590029,35.368881,-80.793807,10103
590029,35.368855,-80.793551,10104
590029,35.368823,-80.793297,10105
590029,35.368785,-80.793043,10106
590029,35.368741,-80.792792,10107
590029,35.368689,-80.792542,10108
590029,35.368589,-80.792062,10109
590029,35.368548,-80.791852,10110
590029,35.368513,-80.791640,10111
590029,35.368483,-80.791427,10112
590029,35.368460,-80.791212,10113
590029,35.368441,-80.790997,10114
590029,35.368429,-80.790782,10115
590029,35.368423,-80.790565,10116
590029,35.368422,-80.790349,10117
590029,35.368425,-80.790224,10118
590029,35.368425,-80.790141,10119
590029,35.368418,-80.790060,10120
590029,35.368407,-80.789979,10121
590029,35.368390,-80.789899,10122
590029,35.368367,-80.789822,10123
590029,35.368340,-80.789747,10124
590029,35.368307,-80.789675,10125
590029,35.368291,-80.789656,10126
590029,35.368277,-80.789634,10127
590029,35.368267,-80.789609,10128
590029,35.368260,-80.789583,10129
590029,35.368257,-80.789556,10130
590029,35.368031,-80.789535,10131
590029,35.367913,-80.789518,10132
590029,35.367796,-80.789492,10133
590029,35.367680,-80.789459,10134
590029,35.367566,-80.789418,10135
590029,35.367455,-80.789369,10136
590029,35.367345,-80.789312,10137
590029,35.367239,-80.789247,10138
590029,35.367136,-80.789176,10139
590029,35.367036,-80.789097,10140
590029,35.366939,-80.789013,10141
590029,35.366939,-80.789013,20001
590029,35.366911,-80.788989,20002
590029,35.366449,-80.788594,20003
590029,35.365319,-80.787629,20004
590029,35.364509,-80.786843,20005
590029,35.364406,-80.786731,20006
590029,35.364277,-80.786590,20007
590029,35.364277,-80.786590,30001
590029,35.364223,-80.786532,30002
590029,35.363947,-80.786228,30003
590029,35.363713,-80.785978,30004
590029,35.363642,-80.785901,30005
590029,35.363409,-80.785653,30006
590029,35.363300,-80.785493,30007
590029,35.363215,-80.785382,30008
590029,35.363141,-80.785271,30009
590029,35.363076,-80.785151,30010
590029,35.363006,-80.784989,30011
590029,35.362933,-80.784814,30012
590029,35.362869,-80.784639,30013
590029,35.362821,-80.784481,30014
590029,35.362787,-80.784375,30015
590029,35.362767,-80.784317,30016
590029,35.362767,-80.784317,40001
590029,35.362746,-80.784255,40002
590029,35.362717,-80.784169,40003
590029,35.362685,-80.784087,40004
590029,35.362655,-80.784008,40005
590029,35.362625,-80.783939,40006
590029,35.362596,-80.783871,40007
590029,35.362552,-80.783784,40008
590029,35.362517,-80.783719,40009
590029,35.362493,-80.783681,40010
590029,35.362468,-80.783640,40011
590029,35.362430,-80.783595,40012
590029,35.362397,-80.783546,40013
590029,35.362370,-80.783511,40014
590029,35.362343,-80.783480,40015
590029,35.362298,-80.783431,40016
590029,35.362260,-80.783387,40017
590029,35.362213,-80.783341,40018
590029,35.362161,-80.783292,40019
590029,35.362112,-80.783255,40020
590029,35.362099,-80.783243,40021
590029,35.362099,-80.783243,50001
590029,35.362075,-80.783223,50002
590029,35.362020,-80.783183,50003
590029,35.361977,-80.783153,50004
590029,35.361938,-80.783127,50005
590029,35.361895,-80.783102,50006
590029,35.361851,-80.783081,50007
590029,35.361806,-80.783061,50008
590029,35.361756,-80.783041,50009
590029,35.361663,-80.783008,50010
590029,35.361546,-80.782968,50011
590029,35.361404,-80.782924,50012
590029,35.361214,-80.782869,50013
590029,35.361100,-80.782836,50014
590029,35.360933,-80.782788,50015
590029,35.360570,-80.782685,50016
590029,35.360232,-80.782590,50017
590029,35.359946,-80.782510,50018
590029,35.359858,-80.782486,50019
590029,35.359545,-80.782397,50020
590029,35.359262,-80.782312,50021
590029,35.359118,-80.782271,50022
590029,35.359091,-80.782263,50023
590029,35.358708,-80.782153,50024
590029,35.358588,-80.782119,50025
590029,35.358550,-80.782107,50026
590029,35.357996,-80.781937,50027
590029,35.357614,-80.781824,50028
590029,35.357167,-80.781690,50029
590029,35.356897,-80.781609,50030
590029,35.356897,-80.781609,60001
590029,35.356520,-80.781496,60002
590029,35.356427,-80.781468,60003
590029,35.356227,-80.781406,60004
590029,35.355791,-80.781270,60005
590029,35.355482,-80.781171,60006
590029,35.355363,-80.781132,60007
590029,35.354702,-80.780919,60008
590029,35.354361,-80.780821,60009
590029,35.354180,-80.780767,60010
590029,35.354054,-80.780723,60011
590029,35.353929,-80.780673,60012
590029,35.353807,-80.780616,60013
590029,35.353687,-80.780552,60014
590029,35.353570,-80.780482,60015
590029,35.353455,-80.780406,60016
590029,35.353351,-80.780326,60017
590029,35.353250,-80.780241,60018
590029,35.353152,-80.780150,60019
590029,35.353058,-80.780054,60020
590029,35.352967,-80.779953,60021
590029,35.352880,-80.779846,60022
590029,35.352797,-80.779736,60023
590029,35.352744,-80.779650,60024
590029,35.352489,-80.779220,60025
590029,35.352371,-80.779024,60026
590029,35.352371,-80.779024,70001
590029,35.352236,-80.778797,70002
590029,35.352040,-80.778474,70003
590029,35.350474,-80.775889,70004
590029,35.350419,-80.775812,70005
590029,35.350371,-80.775752,70006
590029,35.350326,-80.775699,70007
590029,35.350248,-80.775607,70008
590029,35.350145,-80.775494,70009
590029,35.350033,-80.775387,70010
590029,35.349923,-80.775295,70011
590029,35.349850,-80.775241,70012
590029,35.349772,-80.775190,70013
590029,35.347806,-80.774064,70014
590029,35.347806,-80.774064,80001
590029,35.346346,-80.773226,80002
590029,35.346085,-80.773082,80003
590029,35.345820,-80.772936,80004
590029,35.345696,-80.772868,80005
590029,35.345452,-80.772732,80006
590029,35.345206,-80.772595,80007
590029,35.345140,-80.772559,80008
590029,35.344719,-80.772329,80009
590029,35.344637,-80.772283,80010
590029,35.344487,-80.772201,80011
590029,35.344063,-80.771974,80012
590029,35.343961,-80.771923,80013
590029,35.343861,-80.771868,80014
590029,35.343762,-80.771808,80015
590029,35.343666,-80.771743,80016
590029,35.343571,-80.771668,80017
590029,35.343513,-80.771621,80018
590029,35.343443,-80.771558,80019
590029,35.343377,-80.771490,80020
590029,35.343323,-80.771438,80021
590029,35.343257,-80.771365,80022
590029,35.343195,-80.771292,80023
590029,35.343158,-80.771250,80024
590029,35.343130,-80.771214,80025
590029,35.343076,-80.771141,80026
590029,35.343031,-80.771084,80027
590029,35.343002,-80.771043,80028
590029,35.342961,-80.770980,80029
590029,35.342924,-80.770918,80030
590029,35.342879,-80.770840,80031
590029,35.342826,-80.770737,80032
590029,35.342812,-80.770709,80033
590029,35.342753,-80.770592,80034
590029,35.342705,-80.770474,80035
590029,35.342656,-80.770360,80036
590029,35.342612,-80.770242,80037
590029,35.342571,-80.770123,80038
590029,35.342441,-80.769627,80039
590029,35.342394,-80.769426,80040
590029,35.342394,-80.769426,90001
590029,35.342369,-80.769322,90002
590029,35.342302,-80.769059,90003
590029,35.342262,-80.768931,90004
590029,35.342218,-80.768809,90005
590029,35.342166,-80.768666,90006
590029,35.342106,-80.768533,90007
590029,35.342050,-80.768414,90008
590029,35.341990,-80.768298,90009
590029,35.341939,-80.768208,90010
590029,35.341883,-80.768119,90011
590029,35.341805,-80.768005,90012
590029,35.341621,-80.767736,90013
590029,35.340267,-80.765862,90014
590029,35.340267,-80.765862,100001
590029,35.339721,-80.765108,100002
590029,35.339567,-80.764895,100003
590029,35.339220,-80.764296,100004
590029,35.338892,-80.763631,100005
590029,35.338868,-80.763571,100006
590029,35.338845,-80.763509,100007
590029,35.338823,-80.763447,100008
590029,35.338802,-80.763385,100009
590029,35.338782,-80.763322,100010
590029,35.338762,-80.763259,100011
590029,35.338744,-80.763195,100012
590029,35.338725,-80.763127,100013
590029,35.338583,-80.762650,100014
590029,35.338577,-80.762629,100015
590029,35.338427,-80.762122,100016
590029,35.338173,-80.761114,100017
590029,35.338173,-80.761114,110001
590029,35.338019,-80.760500,110002
590029,35.337539,-80.758787,110003
590029,35.337344,-80.758216,110004
590029,35.337270,-80.758007,110005
590029,35.337191,-80.757802,110006
590029,35.337106,-80.757600,110007
590029,35.337016,-80.757401,110008
590029,35.336921,-80.757205,110009
590029,35.336821,-80.757014,110010
590029,35.336715,-80.756827,110011
590029,35.335803,-80.755251,110012
590029,35.335798,-80.755243,110013
590029,35.335700,-80.755066,110014
590029,35.335608,-80.754885,110015
590029,35.335521,-80.754700,110016
590029,35.335439,-80.754511,110017
590029,35.335363,-80.754319,110018
590029,35.335293,-80.754123,110019
590029,35.335228,-80.753925,110020
590029,35.334987,-80.752761,110021
590029,35.334937,-80.752520,110022
590029,35.334881,-80.752281,110023
590029,35.334817,-80.752044,110024
590029,35.334748,-80.751810,110025
590029,35.334671,-80.751579,110026
590029,35.334589,-80.751364,110027
590029,35.334502,-80.751151,110028
590029,35.334410,-80.750940,110029
590029,35.334373,-80.750861,110030
590029,35.334373,-80.750861,120001
590029,35.334314,-80.750734,120002
590029,35.333696,-80.749425,120003
590029,35.333594,-80.749211,120004
590029,35.333495,-80.748995,120005
590029,35.333400,-80.748776,120006
590029,35.333310,-80.748554,120007
590029,35.333191,-80.748251,120008
590029,35.333078,-80.747945,120009
590029,35.332972,-80.747635,120010
590029,35.332872,-80.747322,120011
590029,35.332778,-80.747006,120012
590029,35.332695,-80.746694,120013
590029,35.332618,-80.746380,120014
590029,35.332546,-80.746064,120015
590029,35.332253,-80.744787,120016
590029,35.332148,-80.744336,120017
590029,35.332099,-80.744109,120018
590029,35.331934,-80.743358,120019
590029,35.331829,-80.742901,120020
590029,35.331769,-80.742639,120021
590029,35.331727,-80.742452,120022
590029,35.331710,-80.742383,120023
590029,35.331691,-80.742304,120024
590029,35.331684,-80.742275,120025
590029,35.331636,-80.742100,120026
590029,35.331555,-80.741764,120027
590029,35.331462,-80.741443,120028
590029,35.331461,-80.741439,120029
590029,35.331356,-80.741113,120030
590029,35.331295,-80.740936,120031
590029,35.331214,-80.740705,120032
590029,35.331072,-80.740348,120033
590029,35.331069,-80.740342,120034
590029,35.330919,-80.740037,120035
590029,35.330796,-80.739783,120036
590029,35.330607,-80.739470,120037
590029,35.330436,-80.739220,120038
590029,35.330246,-80.738971,120039
590029,35.330089,-80.738802,120040
590029,35.330027,-80.738736,120041
590029,35.329951,-80.738666,120042
590029,35.329811,-80.738550,120043
590029,35.329586,-80.738364,120044
590029,35.329331,-80.738201,120045
590029,35.329045,-80.738034,120046
590029,35.328865,-80.737955,120047
590029,35.328707,-80.737886,120048
590029,35.328382,-80.737766,120049
590029,35.328067,-80.737673,120050
590029,35.328067,-80.737673,130001
590029,35.327866,-80.737614,130002
590029,35.327268,-80.737438,130003
590029,35.327021,-80.737372,130004
590029,35.326951,-80.737354,130005
590029,35.326533,-80.737248,130006
590029,35.325658,-80.737003,130007
590029,35.324945,-80.736817,130008
590029,35.324710,-80.736755,130009
590029,35.324069,-80.736557,130010
590029,35.323719,-80.736444,130011
590029,35.323505,-80.736367,130012
590029,35.323327,-80.736290,130013
590029,35.323237,-80.736241,130014
590029,35.323104,-80.736168,130015
590029,35.322910,-80.736048,130016
590029,35.322661,-80.735844,130017
590029,35.322472,-80.735658,130018
590029,35.322250,-80.735402,130019
590029,35.321979,-80.735023,130020
590029,35.321646,-80.734509,130021
590029,35.321394,-80.734062,130022
590029,35.318216,-80.737358,130023
590029,35.318103,-80.737476,130024
590029,35.317703,-80.737890,130025
590029,35.317703,-80.737890,140001
590029,35.315486,-80.740186,140002
590029,35.315363,-80.740320,140003
590029,35.315363,-80.740320,150001
590029,35.315205,-80.740493,150002
590029,35.314801,-80.740934,150003
590029,35.313489,-80.742267,150004
590029,35.312826,-80.742941,150005
590029,35.312789,-80.742982,150006
590029,35.312722,-80.743056,150007
590029,35.312654,-80.743131,150008
590029,35.312333,-80.743473,150009
590029,35.311978,-80.743849,150010
590029,35.310185,-80.745750,150011
590029,35.310839,-80.746681,150012
590029,35.311310,-80.746103,150013
600159,35.163327,-80.877434,10001
600159,35.164150,-80.877426,10002
600159,35.163948,-80.876949,10003
600159,35.162930,-80.876896,10004
600159,35.162934,-80.877036,10005
600159,35.162942,-80.877434,10006
600159,35.162943,-80.877483,10007
600159,35.162953,-80.877959,10008
600159,35.163976,-80.877703,10009
600159,35.164074,-80.877686,10010
600159,35.164101,-80.877682,10011
600159,35.164164,-80.877675,10012
600159,35.164227,-80.877668,10013
600159,35.164252,-80.877667,10014
600159,35.164353,-80.877662,10015
600159,35.164480,-80.877664,10016
600159,35.165425,-80.877673,10017
600159,35.165427,-80.877679,10018
600159,35.165451,-80.877779,10019
600159,35.165475,-80.877880,10020
600159,35.165496,-80.877982,10021
600159,35.165517,-80.878084,10022
600159,35.165536,-80.878186,10023
600159,35.165553,-80.878288,10024
600159,35.165569,-80.878391,10025
600159,35.165583,-80.878494,10026
600159,35.165596,-80.878598,10027
600159,35.165608,-80.878702,10028
600159,35.165617,-80.878805,10029
600159,35.165626,-80.878910,10030
600159,35.165633,-80.879014,10031
600159,35.165639,-80.879118,10032
600159,35.165642,-80.879203,10033
600159,35.165643,-80.879223,10034
600159,35.165645,-80.879328,10035
600159,35.165646,-80.879433,10036
600159,35.165646,-80.879538,10037
600159,35.165644,-80.879642,10038
600159,35.165640,-80.879747,10039
600159,35.165635,-80.879851,10040
600159,35.165628,-80.879955,10041
600159,35.165621,-80.880059,10042
600159,35.165611,-80.880164,10043
600159,35.165590,-80.880353,10044
600159,35.165579,-80.880459,10045
600159,35.165566,-80.880565,10046
600159,35.165551,-80.880672,10047
600159,35.165536,-80.880777,10048
600159,35.165518,-80.880883,10049
600159,35.165499,-80.880988,10050
600159,35.165479,-80.881092,10051
600159,35.165457,-80.881196,10052
600159,35.165434,-80.881300,10053
600159,35.165409,-80.881403,10054
600159,35.165383,-80.881506,10055
600159,35.165355,-80.881607,10056
600159,35.165326,-80.881709,10057
600159,35.165295,-80.881810,10058
600159,35.165263,-80.881910,10059
600159,35.165209,-80.882068,10060
600159,35.164486,-80.883779,10061
600159,35.164486,-80.883779,20001
600159,35.164268,-80.884296,20002
600159,35.163844,-80.885301,20003
600159,35.163208,-80.886876,20004
600159,35.163155,-80.887073,20005
600159,35.163117,-80.887201,20006
600159,35.163077,-80.887361,20007
600159,35.163041,-80.887464,20008
600159,35.163002,-80.887644,20009
600159,35.162980,-80.887744,20010
600159,35.162956,-80.887852,20011
600159,35.162936,-80.887972,20012
600159,35.162910,-80.888110,20013
600159,35.162891,-80.888247,20014
600159,35.162878,-80.888356,20015
600159,35.162879,-80.888522,20016
600159,35.162877,-80.888670,20017
600159,35.162879,-80.888786,20018
600159,35.162894,-80.889037,20019
600159,35.162945,-80.889363,20020
600159,35.162976,-80.889507,20021
