route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400864,"East to Sunnyside",1,942158,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400865,"East to Sunnyside",1,942159,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400866,"East to Sunnyside",1,942157,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400867,"East to Sunnyside",1,942156,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400868,"East to Sunnyside",1,942158,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400869,"East to Sunnyside",1,942159,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400870,"East to Sunnyside",1,942157,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400871,"East to Sunnyside",1,942156,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400872,"East to Sunnyside",1,942158,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400873,"East to Sunnyside",1,942159,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400874,"East to Sunnyside",1,942157,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400875,"East to Sunnyside",1,942156,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400876,"East to Sunnyside",1,942158,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400877,"East to Sunnyside",1,942159,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400878,"East to Sunnyside",1,942157,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400879,"East to Sunnyside",1,942156,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400880,"East to Sunnyside",1,942158,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400881,"East to Sunnyside",1,942159,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400882,"East to Sunnyside",1,942157,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400883,"East to Sunnyside",1,942156,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400884,"East to Sunnyside",1,942158,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400885,"East to Sunnyside",1,942159,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400886,"East to Sunnyside",1,942157,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400887,"East to Sunnyside",1,942156,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400888,"East to Sunnyside",1,942158,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400889,"East to Sunnyside",1,942159,5100054
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400890,"West to French St",0,942159,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400891,"West to French St",0,942157,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400892,"West to French St",0,942156,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400893,"West to French St",0,942158,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400894,"West to French St",0,942159,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400895,"West to French St",0,942157,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400896,"West to French St",0,942156,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400897,"West to French St",0,942158,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400898,"West to French St",0,942159,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400899,"West to French St",0,942157,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400900,"West to French St",0,942156,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400901,"West to French St",0,942158,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400902,"West to French St",0,942159,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400903,"West to French St",0,942157,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400904,"West to French St",0,942156,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400905,"West to French St",0,942158,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400906,"West to French St",0,942159,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400907,"West to French St",0,942157,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400908,"West to French St",0,942156,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400909,"West to French St",0,942158,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400910,"West to French St",0,942159,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400911,"West to French St",0,942157,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400912,"West to French St",0,942156,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400913,"West to French St",0,942158,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400914,"West to French St",0,942159,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400915,"West to French St",0,942157,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400916,"West to French St",0,942156,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400917,"West to French St",0,942158,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400918,"West to French St",0,942159,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400919,"West to French St",0,942157,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400920,"West to French St",0,942156,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400921,"West to French St",0,942158,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400922,"West to French St",0,942159,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400923,"West to French St",0,942157,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400924,"West to French St",0,942156,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400925,"West to French St",0,942158,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400926,"West to French St",0,942159,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400927,"West to French St",0,942157,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400928,"West to French St",0,942156,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400929,"West to French St",0,942158,5100055
510,GoldLine-Weekday-50-RAIL-26-01-1111100-,5400930,"West to French St",0,942159,5100055
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467017,"Inbound",0,948884,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467018,"Inbound",0,948888,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467019,"Inbound",0,948891,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467020,"Inbound",0,948883,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467021,"Inbound",0,948887,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467022,"Inbound",0,948890,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467023,"Inbound",0,948884,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467024,"Inbound",0,948888,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467025,"Inbound",0,948891,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467026,"Inbound",0,948883,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467027,"Inbound",0,948887,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467028,"Inbound",0,948890,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467029,"Inbound",0,948884,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467030,"Inbound",0,948888,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467031,"Inbound",0,948891,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467032,"Inbound",0,948883,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467033,"Inbound",0,948887,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467034,"Inbound",0,948890,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467035,"Inbound",0,948884,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467036,"Inbound",0,948888,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467037,"Inbound",0,948891,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467038,"Inbound",0,948883,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467039,"Inbound",0,948887,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467040,"Inbound",0,948890,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467041,"Inbound",0,948884,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467042,"Inbound",0,948888,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467043,"Inbound",0,948891,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467044,"Inbound",0,948883,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467045,"Inbound",0,948887,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467046,"Inbound",0,948890,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467047,"Inbound",0,948884,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467048,"Inbound",0,948888,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467049,"Inbound",0,948891,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467050,"Inbound",0,948883,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467051,"Inbound",0,948887,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467052,"Inbound",0,948890,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467053,"Inbound",0,948884,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467054,"Inbound",0,948888,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467055,"Inbound",0,948891,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467056,"Inbound",0,948883,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467057,"Inbound",0,948887,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467058,"Inbound",0,948890,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467059,"Inbound",0,948884,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467060,"Inbound",0,948888,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467061,"Inbound",0,948891,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467062,"Inbound",0,948890,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467063,"Inbound",0,948883,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467064,"Inbound",0,948890,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467065,"Inbound",0,948884,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467066,"Inbound",0,948891,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467067,"Inbound",0,948883,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467068,"Inbound",0,948890,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467069,"Inbound",0,948884,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467070,"Inbound",0,948891,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467071,"Inbound",0,948883,330072
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467072,"Outbound",1,948882,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467073,"Outbound",1,948886,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467074,"Outbound",1,948881,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467075,"Outbound",1,948885,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467076,"Outbound",1,948889,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467077,"Outbound",1,948892,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467078,"Outbound",1,948882,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467079,"Outbound",1,948886,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467080,"Outbound",1,948881,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467081,"Outbound",1,948885,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467082,"Outbound",1,948889,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467083,"Outbound",1,948892,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467084,"Outbound",1,948882,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467085,"Outbound",1,948886,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467086,"Outbound",1,948881,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467087,"Outbound",1,948885,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467088,"Outbound",1,948889,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467089,"Outbound",1,948892,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467090,"Outbound",1,948882,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467091,"Outbound",1,948886,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467092,"Outbound",1,948881,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467093,"Outbound",1,948885,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467094,"Outbound",1,948889,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467095,"Outbound",1,948892,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467096,"Outbound",1,948882,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467097,"Outbound",1,948886,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467098,"Outbound",1,948881,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467099,"Outbound",1,948885,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467100,"Outbound",1,948889,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467101,"Outbound",1,948892,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467102,"Outbound",1,948882,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467103,"Outbound",1,948886,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467104,"Outbound",1,948881,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467105,"Outbound",1,948885,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467106,"Outbound",1,948889,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467107,"Outbound",1,948892,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467108,"Outbound",1,948882,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467109,"Outbound",1,948886,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467110,"Outbound",1,948881,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467111,"Outbound",1,948885,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467112,"Outbound",1,948889,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467113,"Outbound",1,948892,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467114,"Outbound",1,948882,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467115,"Outbound",1,948886,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467116,"Outbound",1,948881,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467117,"Outbound",1,948885,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467118,"Outbound",1,948889,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467119,"Outbound",1,948882,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467120,"Outbound",1,948886,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467121,"Outbound",1,948885,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467122,"Outbound",1,948889,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467123,"Outbound",1,948882,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467124,"Outbound",1,948886,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467125,"Outbound",1,948885,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467126,"Outbound",1,948889,330070
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467127,"Inbound",0,948881,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467128,"Inbound",0,948882,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467129,"Inbound",0,948886,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467130,"Inbound",0,948881,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467131,"Inbound",0,948885,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467132,"Inbound",0,948889,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467133,"Inbound",0,948892,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467134,"Inbound",0,948882,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467135,"Inbound",0,948886,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467136,"Inbound",0,948881,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467137,"Inbound",0,948885,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467138,"Inbound",0,948889,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467139,"Inbound",0,948892,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467140,"Inbound",0,948882,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467141,"Inbound",0,948886,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467142,"Inbound",0,948881,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467143,"Inbound",0,948885,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467144,"Inbound",0,948889,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467145,"Inbound",0,948892,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467146,"Inbound",0,948882,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467147,"Inbound",0,948886,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467148,"Inbound",0,948881,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467149,"Inbound",0,948885,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467150,"Inbound",0,948889,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467151,"Inbound",0,948892,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467152,"Inbound",0,948882,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467153,"Inbound",0,948886,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467154,"Inbound",0,948881,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467155,"Inbound",0,948885,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467156,"Inbound",0,948889,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467157,"Inbound",0,948892,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467158,"Inbound",0,948882,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467159,"Inbound",0,948886,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467160,"Inbound",0,948881,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467161,"Inbound",0,948885,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467162,"Inbound",0,948889,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467163,"Inbound",0,948892,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467164,"Inbound",0,948882,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467165,"Inbound",0,948886,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467166,"Inbound",0,948885,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467167,"Inbound",0,948889,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467168,"Inbound",0,948892,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467169,"Inbound",0,948882,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467170,"Inbound",0,948886,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467171,"Inbound",0,948881,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467172,"Inbound",0,948885,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467173,"Inbound",0,948889,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467174,"Inbound",0,948882,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467175,"Inbound",0,948886,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467176,"Inbound",0,948885,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467177,"Inbound",0,948889,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467178,"Inbound",0,948882,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467179,"Inbound",0,948886,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467180,"Inbound",0,948885,330071
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467181,"Outbound",1,948884,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467182,"Outbound",1,948884,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467183,"Outbound",1,948888,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467184,"Outbound",1,948891,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467185,"Outbound",1,948883,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467186,"Outbound",1,948887,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467187,"Outbound",1,948890,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467188,"Outbound",1,948884,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467189,"Outbound",1,948888,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467190,"Outbound",1,948891,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467191,"Outbound",1,948883,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467192,"Outbound",1,948887,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467193,"Outbound",1,948890,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467194,"Outbound",1,948884,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467195,"Outbound",1,948888,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467196,"Outbound",1,948891,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467197,"Outbound",1,948883,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467198,"Outbound",1,948887,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467199,"Outbound",1,948890,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467200,"Outbound",1,948884,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467201,"Outbound",1,948888,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467202,"Outbound",1,948891,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467203,"Outbound",1,948883,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467204,"Outbound",1,948887,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467205,"Outbound",1,948890,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467206,"Outbound",1,948884,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467207,"Outbound",1,948888,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467208,"Outbound",1,948891,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467209,"Outbound",1,948883,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467210,"Outbound",1,948887,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467211,"Outbound",1,948890,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467212,"Outbound",1,948884,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467213,"Outbound",1,948888,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467214,"Outbound",1,948891,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467215,"Outbound",1,948883,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467216,"Outbound",1,948887,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467217,"Outbound",1,948890,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467218,"Outbound",1,948888,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467219,"Outbound",1,948891,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467220,"Outbound",1,948883,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467221,"Outbound",1,948887,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467222,"Outbound",1,948890,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467223,"Outbound",1,948884,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467224,"Outbound",1,948888,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467225,"Outbound",1,948891,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467226,"Outbound",1,948883,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467227,"Outbound",1,948890,330073
33,ROUTE33-Saturday-23-BUS-BRIDGE-0000011-,5467228,"Outbound",1,948884,330073
